class,app,p,pf,qf,vf
1,2,0.069014,0.57444,0.81678,0.092323
1,2,0.068481,0.57529,0.8162,0.091945
1,2,0.068115,0.57339,0.81751,0.093183
1,2,0.067507,0.5772,0.81436,0.093866
1,2,0.067613,0.56943,0.82025,0.092594
1,2,0.067892,0.57101,0.81925,0.092739
1,2,0.068386,0.57277,0.81808,0.090672
1,2,0.067833,0.57028,0.81984,0.090699
1,2,0.067256,0.56634,0.82247,0.091226
1,2,0.066823,0.56329,0.82454,0.090923
1,2,0.066273,0.56002,0.82696,0.090157
1,2,0.06658,0.56147,0.82602,0.089385
1,2,0.066077,0.55909,0.82761,0.088088
1,2,0.065904,0.55719,0.82881,0.088363
1,2,0.065206,0.55229,0.83224,0.088457
1,2,0.064832,0.55383,0.83092,0.088966
1,2,0.064235,0.56716,0.82196,0.088938
1,3,0.067967,0.51637,0.85499,0.092812
1,3,0.067424,0.51295,0.85716,0.091167
1,3,0.066903,0.50853,0.85984,0.090297
1,3,0.066451,0.5068,0.86093,0.089364
1,3,0.066096,0.50443,0.86221,0.090474
1,3,0.065705,0.50214,0.86357,0.091854
1,3,0.06554,0.50028,0.86458,0.092228
1,3,0.065465,0.50057,0.86443,0.092298
1,3,0.065222,0.49889,0.86535,0.092339
1,3,0.065038,0.49738,0.86633,0.091644
1,3,0.069788,0.54041,0.83976,0.096733
1,3,0.068902,0.52837,0.84743,0.09535
1,3,0.068764,0.50823,0.85983,0.094856
1,3,0.067812,0.50997,0.85884,0.095396
1,3,0.067313,0.50956,0.85913,0.09369
1,3,0.066797,0.50617,0.86114,0.093694
1,3,0.066691,0.50414,0.86234,0.095135
1,3,0.066308,0.50208,0.8634,0.097795
1,3,0.065903,0.50141,0.86381,0.09905
1,3,0.065706,0.50043,0.86426,0.10097
1,3,0.065534,0.50042,0.86436,0.097184
1,3,0.065349,0.49716,0.86636,0.097132
1,3,0.065028,0.49584,0.86711,0.096994
1,3,0.065049,0.49513,0.86757,0.095904
1,3,0.065109,0.49421,0.86809,0.094749
1,3,0.069971,0.52912,0.84719,0.089214
1,3,0.069333,0.52498,0.84976,0.090017
1,3,0.068295,0.51625,0.85509,0.091925
1,3,0.067582,0.51194,0.85759,0.091867
1,3,0.067092,0.51182,0.85775,0.093908
1,3,0.066077,0.51389,0.85643,0.094867
1,3,0.065637,0.51373,0.85658,0.093217
1,3,0.065137,0.51065,0.85836,0.094697
1,3,0.065152,0.50559,0.86142,0.095075
1,3,0.067909,0.52789,0.84706,0.085735
1,3,0.069972,0.529,0.84739,0.086929
1,3,0.069889,0.52844,0.84775,0.086444
1,3,0.0696,0.52778,0.84817,0.087121
1,3,0.069392,0.5258,0.84932,0.086545
1,3,0.069073,0.52329,0.85089,0.086493
1,3,0.068902,0.52102,0.8523,0.086017
1,3,0.068703,0.51834,0.85403,0.087868
1,3,0.068746,0.51491,0.85589,0.08821
1,3,0.06855,0.51406,0.85654,0.087903
1,3,0.068372,0.51263,0.85742,0.088143
1,3,0.068219,0.50949,0.85925,0.087694
1,3,0.068234,0.50987,0.85903,0.088173
1,3,0.068044,0.50804,0.86018,0.088192
1,3,0.068015,0.50646,0.86102,0.089955
1,3,0.067747,0.50679,0.86086,0.089574
1,3,0.067636,0.50606,0.86126,0.089588
1,3,0.067513,0.50529,0.86174,0.088336
1,3,0.067368,0.50411,0.86246,0.088471
1,3,0.067244,0.50328,0.86299,0.089005
1,3,0.067198,0.50299,0.86312,0.08777
1,3,0.069174,0.54785,0.67592,0.28825
1,3,0.069978,0.5202,0.85251,0.099061
1,3,0.069659,0.52032,0.85236,0.099476
1,3,0.068803,0.52081,0.85211,0.097759
1,3,0.068422,0.52067,0.85223,0.097098
1,3,0.068124,0.51865,0.85344,0.09795
1,3,0.067823,0.51697,0.85449,0.098889
1,3,0.067604,0.51763,0.85408,0.096647
1,3,0.067322,0.5174,0.8543,0.096498
1,3,0.066916,0.51706,0.85448,0.095943
1,3,0.06666,0.51544,0.85546,0.096716
1,3,0.066612,0.51316,0.85708,0.08842
1,3,0.066575,0.51117,0.85832,0.086097
1,3,0.066347,0.51068,0.85864,0.085961
1,3,0.069866,0.5531,0.83139,0.095949
1,3,0.069262,0.5475,0.83514,0.095527
1,3,0.068819,0.52948,0.84683,0.091555
1,3,0.069279,0.52098,0.8523,0.087943
1,3,0.069192,0.5211,0.85225,0.086947
1,3,0.068798,0.51841,0.85392,0.087089
1,3,0.068504,0.51669,0.85494,0.087867
1,3,0.068252,0.51499,0.85601,0.087276
1,3,0.068,0.51265,0.85737,0.088093
1,3,0.067937,0.51158,0.85802,0.087662
1,3,0.067697,0.5118,0.85793,0.087107
1,3,0.067457,0.50983,0.85912,0.086071
1,3,0.067343,0.50937,0.8594,0.086209
1,3,0.067107,0.50847,0.85989,0.086943
1,3,0.066847,0.50802,0.86015,0.085241
1,3,0.068635,0.60312,0.67021,0.25264
1,3,0.069827,0.51811,0.85443,0.076911
1,3,0.06971,0.51723,0.85499,0.076113
1,3,0.069055,0.51312,0.85744,0.074345
1,3,0.068843,0.51237,0.85791,0.073998
1,3,0.068759,0.51135,0.85841,0.074677
1,3,0.068538,0.50837,0.86032,0.073593
1,3,0.068267,0.50817,0.86041,0.07328
1,3,0.06796,0.50681,0.86122,0.073846
1,3,0.06774,0.50707,0.8611,0.074055
1,3,0.067486,0.50593,0.86178,0.072358
1,3,0.067266,0.50515,0.8622,0.072458
1,3,0.067092,0.50487,0.86239,0.072222
1,3,0.066813,0.50426,0.8628,0.072783
1,3,0.069358,0.51845,0.85422,0.074863
1,3,0.069282,0.51797,0.85455,0.073717
1,3,0.068724,0.5148,0.85645,0.074786
1,3,0.068392,0.5136,0.85719,0.07355
1,3,0.068264,0.51232,0.85803,0.074206
1,3,0.067938,0.51148,0.85845,0.073332
1,3,0.06738,0.51369,0.85707,0.073471
1,3,0.067136,0.5126,0.85784,0.073881
1,3,0.066944,0.51157,0.85843,0.073504
1,3,0.066596,0.50972,0.85954,0.074636
1,3,0.066298,0.51148,0.85847,0.073204
1,3,0.069501,0.51628,0.85539,0.079752
1,3,0.069022,0.514,0.85717,0.078492
1,3,0.069107,0.51373,0.85708,0.078301
1,3,0.068399,0.51001,0.85896,0.078445
1,3,0.068179,0.51105,0.85862,0.077848
1,3,0.067896,0.51102,0.8586,0.07777
1,3,0.06753,0.50924,0.85971,0.077382
1,3,0.067466,0.50795,0.86046,0.077336
1,3,0.067239,0.50633,0.86139,0.077593
1,3,0.066958,0.50503,0.86217,0.077274
1,3,0.066851,0.50435,0.86255,0.077415
1,3,0.069394,0.51354,0.85713,0.07821
1,3,0.06905,0.51225,0.85793,0.078594
1,3,0.068842,0.51205,0.85806,0.078685
1,3,0.068458,0.50826,0.86028,0.077207
1,3,0.068138,0.50716,0.86098,0.076425
1,3,0.068071,0.50589,0.86173,0.076562
1,3,0.067682,0.5027,0.86358,0.076658
1,3,0.067511,0.5024,0.86383,0.076156
1,3,0.067344,0.50155,0.86426,0.076295
1,3,0.067171,0.5005,0.86487,0.077809
1,3,0.066998,0.49913,0.8656,0.07789
1,3,0.069968,0.51696,0.85501,0.079373
1,3,0.069371,0.51375,0.85698,0.08047
1,3,0.069188,0.51315,0.85732,0.079835
1,3,0.06871,0.51113,0.85853,0.078786
1,3,0.068373,0.50854,0.86006,0.079735
1,3,0.068124,0.50697,0.86106,0.07931
1,3,0.067956,0.50647,0.86134,0.077797
1,3,0.067614,0.50425,0.86264,0.07855
1,3,0.067446,0.50565,0.86188,0.076691
1,3,0.067208,0.50444,0.86251,0.077127
1,3,0.066878,0.50454,0.86259,0.076805
1,3,0.066573,0.50055,0.86478,0.077237
1,3,0.069303,0.51299,0.85744,0.078537
1,3,0.069212,0.51326,0.85733,0.078006
1,3,0.068703,0.51039,0.85893,0.079649
1,3,0.068455,0.50822,0.86029,0.077753
1,3,0.068103,0.50703,0.86106,0.077636
1,3,0.068009,0.50575,0.86175,0.07895
1,3,0.067691,0.50403,0.86274,0.078622
1,3,0.067553,0.50052,0.86483,0.078421
1,3,0.067192,0.50041,0.86485,0.077628
1,3,0.067123,0.49963,0.86534,0.076639
1,3,0.06686,0.49836,0.86611,0.076305
1,3,0.069643,0.52332,0.8509,0.088006
1,3,0.069211,0.52499,0.84967,0.088205
1,3,0.068442,0.51916,0.85353,0.083043
1,3,0.067834,0.51585,0.8557,0.083779
1,3,0.068377,0.50712,0.8608,0.08202
1,3,0.068315,0.50425,0.86256,0.081795
1,3,0.067955,0.50342,0.86307,0.08126
1,3,0.067799,0.5036,0.86298,0.080047
1,3,0.067685,0.50115,0.86436,0.081836
1,3,0.067431,0.49954,0.86533,0.081745
1,3,0.067199,0.49888,0.86567,0.082016
1,3,0.067053,0.49858,0.86596,0.080175
1,3,0.069347,0.52169,0.8521,0.077247
1,3,0.069065,0.51961,0.85333,0.07768
1,3,0.068682,0.51564,0.85591,0.077976
1,3,0.068379,0.51205,0.85789,0.080475
1,3,0.068227,0.51024,0.85903,0.081273
1,3,0.067716,0.50829,0.86015,0.081792
1,3,0.067606,0.50665,0.8611,0.08252
1,3,0.06745,0.50491,0.86213,0.082836
1,3,0.066839,0.508,0.86027,0.082718
1,3,0.066581,0.50696,0.86089,0.085175
1,3,0.066311,0.50622,0.86134,0.084826
1,3,0.069587,0.50883,0.86007,0.075261
1,3,0.069149,0.5068,0.86126,0.073538
1,3,0.068711,0.50941,0.8597,0.074982
1,3,0.06811,0.50854,0.86016,0.076185
1,3,0.067997,0.50564,0.86183,0.076691
1,3,0.067935,0.50429,0.86255,0.0765
1,3,0.067642,0.49968,0.8654,0.07459
1,3,0.067613,0.50014,0.86505,0.075484
1,3,0.067184,0.5008,0.86465,0.075564
1,3,0.066921,0.50004,0.86522,0.074098
1,3,0.065329,0.58068,0.65374,0.29198
1,3,0.06879,0.52794,0.84847,0.070684
1,3,0.068693,0.52546,0.84984,0.071293
1,3,0.068519,0.51569,0.85602,0.073146
1,3,0.068497,0.51322,0.85738,0.07475
1,3,0.068237,0.51236,0.85791,0.074266
1,3,0.06785,0.5126,0.8578,0.074169
1,3,0.067589,0.51062,0.85893,0.074181
1,3,0.067435,0.50624,0.86157,0.074034
1,3,0.067377,0.50504,0.86214,0.076972
1,3,0.067166,0.50409,0.86288,0.075578
1,3,0.06705,0.50278,0.86351,0.076742
1,3,0.066773,0.50238,0.86379,0.075958
1,3,0.069086,0.54585,0.8368,0.075709
1,3,0.068474,0.54008,0.84055,0.075787
1,3,0.068304,0.53622,0.84304,0.077166
1,3,0.067814,0.53414,0.84445,0.075469
1,3,0.067867,0.52956,0.84729,0.074807
1,3,0.067266,0.52743,0.84866,0.075445
1,3,0.066783,0.52689,0.84907,0.075543
1,3,0.066379,0.5256,0.8497,0.077545
1,3,0.066129,0.52528,0.84988,0.079154
1,3,0.065548,0.52614,0.84946,0.077833
1,3,0.065418,0.52504,0.84986,0.077176
1,3,0.065128,0.52249,0.85183,0.077284
1,3,0.065173,0.52337,0.85125,0.077416
1,3,0.067886,0.56034,0.82706,0.075635
1,3,0.06656,0.55886,0.82823,0.076591
1,3,0.065041,0.56603,0.82305,0.079606
1,3,0.065084,0.53611,0.84301,0.080655
1,3,0.065418,0.53252,0.8453,0.083067
1,3,0.065145,0.52881,0.84764,0.083923
1,3,0.065924,0.52005,0.85292,0.082029
1,3,0.066495,0.51058,0.85889,0.080602
1,3,0.066442,0.50948,0.85946,0.080877
1,3,0.066581,0.5066,0.86126,0.081189
1,3,0.066759,0.50437,0.86252,0.078871
1,3,0.069373,0.52586,0.84944,0.079916
1,3,0.068838,0.52986,0.84688,0.080908
1,3,0.069156,0.52124,0.85229,0.082585
1,3,0.068652,0.52985,0.84689,0.084791
1,3,0.068273,0.52454,0.85009,0.084486
1,3,0.067493,0.52642,0.84902,0.083969
1,3,0.067403,0.51945,0.85327,0.086317
1,3,0.067214,0.51567,0.85551,0.08816
1,3,0.067382,0.50972,0.8592,0.086426
1,3,0.067286,0.51159,0.85808,0.085835
1,3,0.066375,0.51847,0.85376,0.084822
1,3,0.065694,0.52325,0.85107,0.083877
1,3,0.066319,0.50642,0.86126,0.081729
1,3,0.069917,0.5319,0.84566,0.077765
1,3,0.068873,0.52584,0.84961,0.077205
1,3,0.068644,0.52161,0.85222,0.078776
1,3,0.068485,0.51932,0.85354,0.079674
1,3,0.067477,0.52434,0.85027,0.084034
1,3,0.067881,0.51172,0.85817,0.077607
1,3,0.067932,0.50979,0.85934,0.077278
1,3,0.0676,0.50809,0.86044,0.076619
1,3,0.067444,0.50743,0.86079,0.076441
1,3,0.067157,0.5076,0.86068,0.076543
1,3,0.067016,0.50498,0.86226,0.076291
1,3,0.066998,0.50103,0.86457,0.076203
1,3,0.065814,0.49973,0.85657,0.090262
1,3,0.069858,0.52069,0.85277,0.077644
1,3,0.06962,0.51941,0.85358,0.076651
1,3,0.069322,0.51985,0.85327,0.077375
1,3,0.068488,0.51531,0.85607,0.076085
1,3,0.068241,0.51337,0.8573,0.076901
1,3,0.06794,0.51057,0.85892,0.079423
1,3,0.067523,0.51207,0.85808,0.076859
1,3,0.067284,0.50985,0.85947,0.077284
1,3,0.067063,0.50881,0.85997,0.07702
1,3,0.066986,0.50579,0.86177,0.076605
1,3,0.066785,0.50321,0.86338,0.075681
1,3,0.066677,0.50443,0.86254,0.075961
1,3,0.069915,0.51881,0.85396,0.074276
1,3,0.069742,0.51851,0.85415,0.07472
1,3,0.069549,0.51734,0.85494,0.075027
1,3,0.06945,0.51572,0.85584,0.074783
1,3,0.069072,0.51156,0.85839,0.075347
1,3,0.068705,0.50935,0.85966,0.075968
1,3,0.068304,0.50778,0.86055,0.07634
1,3,0.068119,0.50663,0.86124,0.075775
1,3,0.067918,0.50551,0.86194,0.074744
1,3,0.067668,0.50405,0.86276,0.076393
1,3,0.067471,0.50329,0.86319,0.076364
1,3,0.067201,0.50378,0.86301,0.075197
1,3,0.067074,0.50195,0.86405,0.075118
1,3,0.069695,0.52152,0.85231,0.075909
1,3,0.069673,0.52029,0.85301,0.078299
1,3,0.069403,0.52217,0.85197,0.074001
1,3,0.069124,0.51938,0.85357,0.078796
1,3,0.068259,0.52322,0.85123,0.074238
1,3,0.067597,0.5212,0.8525,0.073868
1,3,0.067421,0.51914,0.85379,0.074299
1,3,0.067221,0.51634,0.8555,0.073969
1,3,0.067149,0.51492,0.85635,0.074744
1,3,0.06686,0.51339,0.85729,0.074304
1,3,0.066321,0.51361,0.8572,0.074815
1,3,0.066138,0.51477,0.85648,0.073973
1,3,0.069245,0.53923,0.84111,0.077841
1,3,0.068796,0.53396,0.84451,0.076209
1,3,0.068861,0.52812,0.8481,0.076546
1,3,0.068673,0.52823,0.84811,0.076878
1,3,0.068383,0.52551,0.84966,0.082271
1,3,0.068134,0.52383,0.85069,0.081497
1,3,0.068142,0.51576,0.85558,0.0834
1,3,0.068182,0.51041,0.85881,0.083236
1,3,0.067769,0.5144,0.85653,0.0825
1,3,0.067138,0.51744,0.85469,0.082011
1,3,0.066359,0.5213,0.85227,0.082963
1,3,0.065922,0.5193,0.85367,0.082575
1,3,0.065921,0.51614,0.85534,0.084019
1,3,0.065976,0.512,0.85782,0.085064
1,3,0.06946,0.52639,0.84894,0.089244
1,3,0.069385,0.52306,0.85102,0.089501
1,3,0.069197,0.52291,0.85109,0.089963
1,3,0.068926,0.52198,0.85171,0.090405
1,3,0.068545,0.52113,0.85214,0.091292
1,3,0.068208,0.51748,0.85432,0.095689
1,3,0.067647,0.51818,0.85376,0.096572
1,3,0.066928,0.52115,0.85196,0.097252
1,3,0.066878,0.5148,0.85581,0.095957
1,3,0.066762,0.51248,0.85736,0.095801
1,3,0.066332,0.51542,0.85557,0.095048
1,3,0.06593,0.51478,0.85587,0.095151
1,3,0.065717,0.51389,0.85641,0.095386
1,3,0.069819,0.52083,0.85212,0.094999
1,3,0.068419,0.53424,0.84376,0.091
1,3,0.068484,0.52418,0.85022,0.091192
1,3,0.068679,0.52105,0.85219,0.090199
1,3,0.06847,0.51936,0.85318,0.092663
1,3,0.06798,0.51685,0.85473,0.094067
1,3,0.067837,0.51273,0.85699,0.098066
1,3,0.06743,0.51232,0.8574,0.096034
1,3,0.067201,0.50992,0.85891,0.094258
1,3,0.067036,0.50981,0.85897,0.093695
1,3,0.06672,0.50939,0.85925,0.093278
1,3,0.066468,0.50794,0.86006,0.092914
1,3,0.066303,0.50683,0.86065,0.094895
1,3,0.066144,0.58723,0.65866,0.28298
1,3,0.069277,0.52698,0.84844,0.095147
1,3,0.068927,0.52221,0.85136,0.095279
1,3,0.068492,0.51961,0.85285,0.097225
1,3,0.068041,0.51649,0.85493,0.096337
1,3,0.06771,0.51481,0.85586,0.095908
1,3,0.06739,0.51389,0.8564,0.094187
1,3,0.067018,0.51237,0.85748,0.092893
1,3,0.066712,0.51119,0.85822,0.092339
1,3,0.066509,0.50972,0.85911,0.092467
1,3,0.066277,0.50677,0.86081,0.093168
1,3,0.066256,0.50481,0.86187,0.093467
1,4,0.049875,0.64128,0.76582,0.071022
1,4,0.047113,0.62252,0.78147,0.070529
1,4,0.046437,0.61466,0.78752,0.070959
1,4,0.045797,0.61221,0.78954,0.071908
1,4,0.045714,0.60649,0.79393,0.073079
1,4,0.046396,0.61246,0.78901,0.071487
1,4,0.046851,0.61522,0.78665,0.070588
1,4,0.046373,0.61111,0.79045,0.071555
1,4,0.046521,0.61105,0.79047,0.070514
1,4,0.04636,0.61428,0.78758,0.070838
1,4,0.046302,0.60906,0.79176,0.071044
1,4,0.046082,0.60679,0.79362,0.07065
1,4,0.045984,0.60235,0.79701,0.072375
1,4,0.045676,0.59995,0.79878,0.071648
1,4,0.045041,0.60788,0.79282,0.072486
1,4,0.048699,0.63755,0.76844,0.081343
1,4,0.046729,0.6192,0.78357,0.080035
1,4,0.045991,0.6156,0.78655,0.083202
1,4,0.045589,0.6116,0.78965,0.084129
1,4,0.045187,0.60968,0.79101,0.082421
1,4,0.046657,0.61458,0.78733,0.079635
1,4,0.045665,0.60771,0.79251,0.08002
1,4,0.045218,0.6073,0.79302,0.080647
1,4,0.048064,0.63005,0.77462,0.080807
1,4,0.045884,0.61101,0.79003,0.080504
1,4,0.045211,0.60545,0.79431,0.080275
1,4,0.046703,0.62141,0.78182,0.08176
1,4,0.045458,0.60841,0.79202,0.080995
1,4,0.045096,0.60262,0.79665,0.081372
1,4,0.048998,0.63702,0.76934,0.07762
1,4,0.04644,0.61235,0.78913,0.075357
1,4,0.045214,0.61103,0.79014,0.077269
1,4,0.047839,0.62308,0.78046,0.084532
1,4,0.047293,0.61725,0.78469,0.087778
1,4,0.047064,0.61021,0.79054,0.082559
1,4,0.0464,0.617,0.78452,0.096609
1,4,0.046477,0.61005,0.79022,0.084527
1,4,0.046081,0.60712,0.7926,0.085146
1,4,0.046047,0.60232,0.7964,0.083261
1,4,0.045754,0.60022,0.79844,0.082167
1,4,0.04535,0.59749,0.80075,0.081007
1,4,0.045425,0.59769,0.80021,0.082748
1,4,0.047038,0.61517,0.78689,0.079925
1,4,0.045937,0.60977,0.79114,0.079495
1,4,0.045394,0.60403,0.79552,0.080489
1,4,0.045056,0.60107,0.79765,0.080723
1,4,0.048787,0.653,0.75501,0.080365
1,4,0.046034,0.61623,0.78598,0.082609
1,4,0.045161,0.61209,0.78893,0.083122
1,4,0.046474,0.63955,0.76683,0.086061
1,4,0.0483,0.66263,0.74646,0.087694
1,4,0.045165,0.64003,0.76651,0.088654
1,4,0.047502,0.57289,0.78186,0.2237
1,4,0.046839,0.62241,0.78111,0.086738
1,4,0.045708,0.60902,0.79138,0.088135
1,4,0.045041,0.60207,0.79699,0.086397
1,4,0.047415,0.6616,0.74681,0.086662
1,4,0.049262,0.59228,0.77532,0.19396
1,4,0.046946,0.6239,0.77961,0.086005
1,4,0.045489,0.60961,0.79059,0.085927
1,4,0.045108,0.60672,0.79259,0.087957
1,4,0.048375,0.64676,0.76004,0.097062
1,4,0.045994,0.62024,0.78197,0.095538
1,4,0.045666,0.59795,0.79956,0.093084
1,4,0.045329,0.59116,0.80468,0.092452
1,4,0.049993,0.65238,0.75507,0.098887
1,4,0.049761,0.64963,0.75736,0.09937
1,4,0.049501,0.64808,0.75875,0.1011
1,4,0.04932,0.64659,0.75989,0.10301
1,4,0.048814,0.64377,0.76252,0.10444
1,4,0.048496,0.64175,0.7641,0.10089
1,4,0.04809,0.63928,0.76644,0.099763
1,4,0.047912,0.63685,0.76856,0.09491
1,4,0.047573,0.63492,0.7707,0.089691
1,4,0.047233,0.63347,0.77208,0.089431
1,4,0.048376,0.63029,0.77413,0.086415
1,4,0.048868,0.62734,0.77709,0.084511
1,4,0.048646,0.62542,0.77844,0.086144
1,4,0.048258,0.62035,0.78266,0.085967
1,4,0.048116,0.61466,0.78698,0.085763
1,4,0.047228,0.62929,0.77499,0.089355
1,4,0.046708,0.63181,0.773,0.089081
1,4,0.046607,0.62604,0.77757,0.091802
1,4,0.046341,0.625,0.77826,0.092562
1,4,0.046166,0.62557,0.77792,0.093006
1,4,0.045935,0.62247,0.78018,0.09518
1,4,0.045754,0.62663,0.77681,0.092924
1,4,0.045675,0.62333,0.77981,0.08994
1,4,0.045484,0.62288,0.78043,0.090128
1,4,0.04522,0.62107,0.78158,0.093854
1,4,0.045154,0.6207,0.78186,0.094612
1,4,0.045025,0.6216,0.78076,0.09947
1,4,0.045001,0.61199,0.78859,0.096704
1,4,0.048887,0.63838,0.76719,0.095916
1,4,0.047188,0.61962,0.78258,0.096708
1,4,0.047034,0.60917,0.7909,0.093767
1,4,0.04662,0.60456,0.79459,0.093976
1,4,0.046492,0.60533,0.7938,0.092546
1,4,0.046295,0.60385,0.79497,0.093581
1,4,0.046059,0.59987,0.79819,0.091593
1,4,0.046031,0.59691,0.80054,0.091603
1,4,0.046014,0.59493,0.80188,0.092675
1,4,0.045751,0.59609,0.80123,0.09328
1,4,0.045567,0.59509,0.80171,0.095462
1,4,0.045274,0.60063,0.79747,0.093508
1,4,0.045053,0.60281,0.79563,0.094905
1,4,0.04518,0.59421,0.80228,0.094814
1,4,0.048245,0.63868,0.76704,0.093045
1,4,0.046422,0.62576,0.77782,0.091821
1,4,0.046017,0.61928,0.78291,0.093622
1,4,0.045737,0.61766,0.78428,0.094016
1,4,0.045568,0.61485,0.78646,0.094855
1,4,0.045507,0.61504,0.7864,0.095842
1,4,0.045216,0.61232,0.78828,0.096388
1,4,0.045031,0.60868,0.79119,0.095671
1,4,0.048993,0.63333,0.77125,0.09441
1,4,0.046723,0.6143,0.78684,0.093156
1,4,0.04627,0.6135,0.78767,0.094993
1,4,0.046079,0.61291,0.78803,0.096069
1,4,0.045785,0.61362,0.78733,0.098738
1,4,0.045569,0.6136,0.7873,0.097262
1,4,0.045125,0.61406,0.78688,0.099998
1,4,0.04508,0.61249,0.78813,0.098077
1,4,0.045545,0.57559,0.77594,0.2519
1,4,0.049222,0.64666,0.76027,0.09167
1,4,0.048148,0.63757,0.7682,0.091481
1,4,0.048038,0.63693,0.7685,0.093109
1,4,0.047935,0.6353,0.77002,0.092348
1,4,0.04762,0.63352,0.77163,0.092764
1,4,0.047174,0.63306,0.77179,0.093001
1,4,0.046742,0.63193,0.77285,0.091715
1,4,0.046448,0.6278,0.77628,0.093603
1,4,0.04608,0.62604,0.77758,0.093685
1,4,0.045798,0.62481,0.77851,0.093692
1,4,0.045502,0.62237,0.78048,0.09431
1,4,0.045229,0.62064,0.78209,0.093531
1,4,0.047651,0.63665,0.76792,0.091259
1,4,0.046411,0.62941,0.77429,0.092709
1,4,0.046587,0.63313,0.77197,0.091796
1,4,0.04668,0.63283,0.77215,0.091821
1,4,0.046562,0.63076,0.77372,0.093175
1,4,0.046505,0.63296,0.77191,0.092102
1,4,0.046415,0.63241,0.77249,0.092848
1,4,0.046166,0.6291,0.77528,0.092384
1,4,0.045949,0.62719,0.77646,0.093072
1,4,0.045751,0.62431,0.77886,0.093997
1,4,0.048255,0.60275,0.76266,0.20795
1,4,0.047927,0.63611,0.76922,0.094457
1,4,0.047206,0.62875,0.77526,0.094766
1,4,0.046705,0.62436,0.77886,0.096563
1,4,0.046407,0.62103,0.78157,0.095026
1,4,0.046319,0.61909,0.78327,0.095181
1,4,0.045942,0.61671,0.78528,0.094962
1,4,0.045556,0.61103,0.78936,0.095358
1,4,0.047735,0.62778,0.77543,0.093687
1,4,0.047202,0.62295,0.77993,0.092913
1,4,0.047347,0.62298,0.77996,0.093939
1,4,0.047172,0.62403,0.77936,0.091716
1,4,0.046994,0.62233,0.78056,0.092771
1,4,0.046553,0.6198,0.78257,0.093168
1,4,0.046378,0.61643,0.78534,0.092919
1,4,0.045976,0.61451,0.78673,0.092041
1,4,0.045802,0.61355,0.78768,0.092137
1,4,0.045637,0.61393,0.7873,0.09394
1,4,0.045275,0.61148,0.78899,0.094063
1,4,0.045188,0.60966,0.79033,0.095453
1,4,0.048229,0.63661,0.76887,0.093825
1,4,0.046682,0.62145,0.78128,0.093835
1,4,0.046398,0.6163,0.78506,0.093315
1,4,0.046109,0.61562,0.78597,0.09472
1,4,0.045672,0.61263,0.78829,0.093921
1,4,0.045544,0.61076,0.78986,0.091641
1,4,0.045242,0.61254,0.78816,0.09239
1,4,0.046963,0.62152,0.78132,0.089479
1,4,0.046179,0.61465,0.78678,0.089824
1,4,0.045988,0.61325,0.78791,0.088915
1,4,0.045731,0.61035,0.79041,0.08918
1,4,0.045678,0.60674,0.79306,0.088946
1,4,0.045424,0.60428,0.79482,0.088481
1,4,0.04549,0.602,0.79671,0.088396
1,4,0.045285,0.60056,0.79784,0.08857
1,4,0.045246,0.59468,0.80219,0.088851
1,4,0.045222,0.59546,0.80163,0.088584
1,4,0.047416,0.6197,0.78302,0.089713
1,4,0.046579,0.6102,0.79051,0.089651
1,4,0.046265,0.6099,0.79058,0.088864
1,4,0.046003,0.60775,0.79217,0.089135
1,4,0.045631,0.60689,0.79284,0.088752
1,4,0.045457,0.60661,0.79338,0.088123
1,4,0.04538,0.60493,0.7944,0.089099
1,4,0.045117,0.60444,0.79491,0.088251
1,4,0.045091,0.60439,0.79491,0.088511
1,4,0.049755,0.63444,0.77082,0.088844
1,4,0.046976,0.6112,0.78969,0.088241
1,4,0.046462,0.60531,0.79431,0.088702
1,4,0.046267,0.60239,0.79643,0.087991
1,4,0.045995,0.60017,0.79808,0.088376
1,4,0.045943,0.59819,0.79953,0.088327
1,4,0.045704,0.59712,0.80041,0.088255
1,4,0.04546,0.59521,0.80197,0.087272
1,4,0.045418,0.59466,0.80241,0.086829
1,4,0.045243,0.59579,0.8014,0.088221
1,4,0.045184,0.59601,0.80109,0.087217
1,4,0.045012,0.59673,0.8007,0.087071
1,4,0.04656,0.65664,0.75148,0.093233
1,4,0.045083,0.64381,0.76262,0.093628
1,4,0.045805,0.6025,0.79628,0.089929
1,4,0.04564,0.59913,0.79865,0.091372
1,4,0.04552,0.59666,0.80062,0.091927
1,4,0.045397,0.59716,0.80023,0.091851
1,4,0.045181,0.59654,0.80069,0.092907
1,4,0.045187,0.59455,0.80209,0.092663
1,4,0.045152,0.59137,0.80448,0.0922
1,4,0.045067,0.59176,0.8044,0.090602
1,4,0.04965,0.63842,0.76747,0.0858
1,4,0.046854,0.61553,0.78633,0.085706
1,4,0.046474,0.60553,0.7941,0.086323
1,4,0.04628,0.60396,0.79522,0.08632
1,4,0.045922,0.60345,0.79548,0.085188
1,4,0.04566,0.60435,0.79511,0.086466
1,4,0.045503,0.60571,0.79408,0.086363
1,4,0.045161,0.60332,0.79571,0.086806
1,4,0.045152,0.6025,0.79622,0.087133
1,4,0.04965,0.6731,0.7369,0.089165
1,4,0.047411,0.65621,0.75231,0.089085
1,4,0.047127,0.65569,0.75262,0.089251
1,4,0.048238,0.6272,0.77692,0.085507
